date,open,high,low,close,volume
202110281055,38092,38116,38087,38092,13301
202110281100,38087,38097,38068,38068,10584
202110281105,38068,38082,38049,38054,15972
202110281110,38054,38082,38054,38063,1874
202110281115,38063,38107,38058,38102,19122
202110281120,38097,38102,38073,38073,6936
202110281125,38068,38078,37986,37986,30125
202110281130,37986,38001,37958,37972,36901
202110281135,37967,37982,37943,37967,17068
202110281140,37967,37972,37938,37967,11833
202110281145,37967,37991,37962,37982,11799
202110281150,37991,38001,37977,37986,7466
202110281155,37986,37996,37977,37991,11928
202110281200,37991,37996,37977,37977,10013
202110281205,37977,38006,37977,37996,9151
202110281210,37991,38030,37991,38020,21993
202110281215,38015,38015,37967,37977,24823
202110281220,37972,37986,37967,37972,8186
202110281225,37977,38006,37972,38001,13954
202110281230,37996,38020,37996,38020,4633
202110281235,38015,38034,38010,38030,18083
202110281240,38030,38068,38025,38063,12202
202110281245,38063,38078,38058,38063,11865
202110281250,38063,38073,38054,38068,6732
202110281255,38063,38073,38049,38058,5962
202110281300,38063,38068,38049,38063,21691
202110281305,38063,38087,38058,38063,13552
202110281310,38068,38097,38058,38092,4917
202110281315,38087,38111,38087,38097,30448
202110281320,38092,38092,38068,38078,10666
202110281325,38078,38087,38068,38078,2529
202110281330,38078,38097,38073,38073,10675
202110281335,38073,38082,38058,38058,9624
202110281340,38063,38087,38058,38082,16003
202110281345,38087,38131,38082,38116,58623
202110281350,38116,38126,38102,38111,28981
202110281355,38111,38116,38097,38116,9302
202110281400,38111,38116,38092,38102,25098
202110281405,38107,38179,38107,38145,71349
202110281410,38140,38169,38135,38155,25068
202110281415,38159,38188,38145,38169,16161
202110281420,38169,38179,38155,38174,13626
202110281425,38174,38174,38126,38126,10881
202110281430,38131,38140,38082,38087,16651
202110281435,38082,38107,38073,38102,10400
202110281440,38097,38097,38073,38082,13321
202110281445,38078,38078,38044,38063,16933
202110281450,38063,38078,38049,38063,10229
202110281455,38058,38063,38010,38025,22228
202110281500,38025,38039,38015,38030,15365
202110281505,38030,38039,38006,38010,27479
202110281510,38010,38010,37972,37986,29934
202110281515,37977,37991,37943,37967,29684
202110281520,37962,37967,37948,37948,27463
202110281530,37924,37924,37924,37924,57192
202110290905,38082,38092,37962,38078,129844
202110290910,38078,38087,37996,38015,65293
202110290915,38015,38034,37962,38030,65806
202110290920,38020,38030,37924,37938,43800
202110290925,37938,37972,37905,37914,86617
202110290930,37909,37929,37833,37842,95807
202110290935,37837,37837,37732,37737,121867
202110290940,37732,37756,37698,37756,56026
202110290945,37756,37837,37751,37813,90502
202110290950,37809,37813,37684,37684,65535
202110290955,37684,37727,37679,37708,58030
202110291000,37703,37712,37640,37684,48103
202110291005,37674,37712,37669,37669,45938
202110291010,37669,37674,37592,37602,91876
202110291015,37597,37650,37592,37650,78474
202110291020,37655,37660,37616,37616,29282
202110291025,37626,37626,37564,37578,80211
202110291030,37578,37626,37564,37612,28926
202110291035,37616,37626,37588,37607,45490
202110291040,37607,37621,37554,37578,52102
202110291045,37573,37583,37544,37573,60861
202110291050,37578,37578,37535,37573,27299
202110291055,37578,37597,37559,37588,40451
202110291100,37588,37597,37559,37559,25862
202110291105,37559,37602,37559,37592,21705
202110291110,37588,37607,37573,37607,24217
202110291115,37607,37636,37588,37636,23491
202110291120,37631,37645,37616,37645,18481
202110291125,37650,37650,37621,37621,21096
202110291130,37631,37650,37626,37631,26655
202110291135,37631,37631,37602,37607,22674
202110291140,37607,37636,37602,37636,14413
202110291145,37631,37655,37626,37645,28203
202110291150,37645,37664,37621,37636,23288
202110291155,37636,37636,37616,37626,14264
202110291200,37626,37631,37607,37626,16106
202110291205,37631,37631,37597,37602,21395
202110291210,37597,37616,37583,37592,20455
202110291215,37588,37592,37549,37568,28153
202110291220,37568,37602,37568,37592,13353
202110291225,37597,37645,37588,37636,45625
202110291230,37636,37660,37631,37645,51893
202110291235,37645,37655,37626,37636,35689
202110291240,37631,37645,37607,37616,23983
202110291245,37616,37621,37578,37588,17670
202110291250,37588,37597,37573,37588,16044
202110291255,37588,37612,37588,37597,13332
202110291300,37597,37616,37588,37612,5184
202110291305,37612,37616,37583,37588,13884
202110291310,37592,37592,37578,37583,21104
202110291315,37588,37602,37568,37568,23354
202110291320,37568,37597,37549,37597,16502
202110291325,37588,37592,37554,37559,23475
202110291330,37559,37573,37544,37544,18600
202110291335,37549,37573,37549,37554,19813
202110291340,37559,37568,37525,37564,29299
202110291345,37564,37573,37554,37564,11756
202110291350,37564,37568,37525,37530,11442
202110291355,37530,37539,37511,37515,70604
202110291400,37511,37520,37496,37511,45887
202110291405,37511,37515,37487,37496,62936
202110291410,37501,37511,37477,37491,56086
202110291415,37491,37520,37487,37520,51265
202110291420,37520,37520,37496,37520,33694
202110291425,37520,37525,37491,37496,27285
202110291430,37496,37506,37472,37482,38704
202110291435,37482,37496,37472,37477,27227
202110291440,37477,37477,37429,37458,57501
202110291445,37458,37467,37424,37429,27025
202110291450,37429,37434,37371,37376,117802
202110291455,37381,37386,37314,37323,116585
202110291500,37323,37352,37285,37347,57879
202110291505,37338,37347,37290,37299,57224
202110291510,37299,37299,37232,37266,78073
202110291515,37266,37299,37256,37299,72157
202110291520,37299,37323,37270,37318,122324
202110291530,37314,37314,37314,37314,155913
202111010905,37626,37626,37429,37439,167738
202111010910,37443,37535,37434,37472,57036
202111010915,37482,37554,37463,37530,35381
202111010920,37539,37597,37530,37530,72707
202111010925,37535,37564,37496,37554,26687
202111010930,37559,37588,37535,37564,33160
202111010935,37564,37573,37501,37501,27064
202111010940,37501,37564,37496,37559,26146
202111010945,37559,37597,37559,37588,32629
202111010950,37588,37602,37568,37578,11119
202111010955,37573,37621,37573,37607,32951
202111011000,37612,37640,37578,37592,38265
202111011005,37588,37588,37549,37578,11236
202111011010,37578,37612,37573,37607,20159
202111011015,37612,37640,37607,37636,14046
202111011020,37636,37640,37602,37626,17409
202111011025,37621,37650,37621,37631,20099
202111011030,37626,37631,37607,37612,27115
202111011035,37607,37612,37564,37573,13299
202111011040,37568,37568,37530,37539,12878
202111011045,37539,37539,37463,37501,45883
202111011050,37501,37544,37496,37530,19518
202111011055,37530,37568,37530,37568,28792
202111011100,37573,37583,37554,37554,29769
202111011105,37559,37573,37544,37554,9859
202111011110,37564,37564,37544,37559,12341
202111011115,37564,37583,37564,37573,10792
202111011120,37573,37588,37520,37520,8112
202111011125,37520,37559,37520,37549,7648
202111011130,37549,37588,37539,37573,11841
202111011135,37573,37592,37568,37583,2832
202111011140,37583,37588,37539,37539,15380
202111011145,37544,37559,37535,37539,1873
202111011150,37539,37573,37530,37573,19644
202111011155,37573,37583,37568,37568,15552
202111011200,37568,37607,37564,37607,15499
202111011205,37612,37621,37602,37612,14189
202111011210,37612,37612,37583,37588,8213
202111011215,37588,37616,37588,37612,17836
202111011220,37612,37612,37588,37592,4424
202111011225,37588,37592,37573,37588,13032
202111011230,37583,37588,37568,37578,10744
202111011235,37578,37607,37578,37607,2359
202111011240,37607,37616,37602,37612,23140
202111011245,37612,37626,37612,37616,12911
202111011250,37616,37631,37602,37602,7862
202111011255,37602,37602,37588,37597,15269
202111011300,37597,37607,37588,37592,3681
202111011305,37588,37602,37578,37578,5247
202111011310,37583,37602,37573,37597,13635
202111011315,37597,37607,37583,37592,6147
202111011320,37592,37602,37578,37578,4301
202111011325,37588,37588,37554,37564,32310
202111011330,37564,37592,37559,37592,10115
202111011335,37588,37607,37583,37588,25801
202111011340,37588,37602,37588,37597,52851
202111011345,37588,37612,37588,37597,12755
202111011350,37597,37597,37573,37573,5697
202111011355,37578,37588,37554,37554,7268
202111011400,37554,37583,37554,37568,8078
202111011405,37578,37592,37573,37588,7138
202111011410,37583,37592,37559,37559,18417
202111011415,37568,37588,37559,37573,9972
202111011420,37578,37592,37578,37583,18343
202111011425,37583,37602,37583,37583,102747
202111011430,37583,37588,37539,37539,30822
202111011435,37544,37573,37535,37564,10412
202111011440,37564,37578,37559,37578,19135
202111011445,37578,37578,37554,37568,22059
202111011450,37568,37568,37549,37559,14372
202111011455,37559,37568,37535,37564,22507
202111011500,37564,37568,37554,37564,12457
202111011505,37564,37568,37535,37549,25279
202111011510,37549,37549,37520,37530,66673
202111011515,37525,37530,37496,37496,107851
202111011520,37496,37515,37487,37496,84256
202111011530,37467,37467,37467,37467,141673
202111020905,37669,37871,37669,37857,274271
202111020910,37857,37943,37857,37929,106071
202111020915,37934,37996,37905,37986,65592
202111020920,37996,38082,37996,38054,94522
202111020925,38058,38078,38049,38068,32189
202111020930,38073,38102,38058,38097,39335
202111020935,38097,38159,38097,38155,62182
202111020940,38150,38169,38121,38121,55844
202111020945,38116,38135,38082,38087,45371
202111020950,38082,38107,38068,38097,25655
202111020955,38097,38111,38078,38082,26309
202111021000,38078,38116,38063,38111,17674
202111021005,38111,38126,38092,38121,23136
202111021010,38121,38159,38121,38155,30747
202111021015,38155,38159,38121,38121,18585
202111021020,38116,38145,38116,38131,10021
202111021025,38135,38155,38126,38131,22611
202111021030,38131,38131,38116,38126,14485
202111021035,38131,38150,38111,38126,14857
202111021040,38126,38155,38121,38140,4386
202111021045,38140,38227,38135,38222,67367
202111021050,38222,38260,38217,38241,45217
202111021055,38241,38265,38231,38255,37476
202111021100,38246,38251,38217,38217,8662
202111021105,38217,38227,38179,38193,31408
202111021110,38193,38198,38155,38164,16648
202111021115,38159,38179,38159,38174,12540
202111021120,38174,38188,38164,38164,7430
202111021125,38174,38183,38155,38164,6259
202111021130,38169,38179,38164,38169,7678
202111021135,38164,38164,38121,38126,20398
202111021140,38121,38159,38116,38159,4568
202111021145,38155,38164,38145,38159,4432
202111021150,38155,38174,38150,38155,13591
202111021155,38159,38164,38150,38159,4705
202111021200,38159,38169,38155,38169,17312
202111021205,38164,38164,38145,38155,6844
202111021210,38155,38155,38135,38145,10390
202111021215,38155,38155,38126,38126,2809
202111021220,38121,38145,38111,38111,21663
202111021225,38116,38121,38073,38102,44209
202111021230,38102,38126,38102,38121,19624
202111021235,38121,38150,38116,38135,21711
202111021240,38126,38150,38121,38150,13055
202111021245,38155,38155,38131,38131,4577
202111021250,38135,38150,38121,38140,8548
202111021255,38145,38150,38116,38121,8627
202111021300,38116,38135,38116,38135,4701
202111021305,38140,38164,38135,38164,29479
202111021310,38159,38179,38159,38174,15104
202111021315,38169,38183,38145,38150,15014
202111021320,38150,38155,38135,38150,12561
202111021325,38150,38155,38111,38116,11751
202111021330,38116,38121,38092,38116,23430
202111021335,38126,38126,38097,38107,16507
202111021340,38097,38107,38082,38087,10862
202111021345,38087,38097,38078,38078,12912
202111021350,38082,38087,38068,38073,17260
202111021355,38073,38107,38073,38073,68150
202111021400,38073,38092,38039,38044,49769
202111021405,38049,38073,38039,38063,56891
202111021410,38058,38082,38054,38082,47354
202111021415,38078,38082,38054,38063,56023
202111021420,38063,38068,38020,38025,56292
202111021425,38015,38020,37958,37962,108570
202111021430,37958,37967,37938,37943,30806
202111021435,37938,37977,37929,37962,45717
202111021440,37962,37991,37953,37986,24000
202111021445,37991,37996,37967,37991,33615
202111021450,37986,37991,37967,37977,25394
202111021455,37982,37991,37972,37986,32266
202111021500,37982,37996,37972,37986,78814
202111021505,37986,37991,37958,37962,40042
202111021510,37958,37986,37953,37982,27093
202111021515,37986,37986,37953,37953,48207
202111021520,37953,37977,37948,37962,68171
202111021530,37967,37967,37967,37967,37794
202111030905,38116,38116,37847,37852,169604
202111030910,37852,37876,37780,37804,83392
202111030915,37804,37823,37770,37809,50872
202111030920,37809,37809,37717,37737,58215
202111030925,37737,37746,37717,37746,49329
202111030930,37746,37765,37732,37737,48469
202111030935,37737,37789,37732,37785,27435
202111030940,37780,37818,37765,37818,45833
202111030945,37813,37828,37765,37765,40630
202111030950,37770,37770,37737,37746,22907
202111030955,37746,37775,37741,37756,13584
202111031000,37756,37765,37737,37746,7511
202111031005,37756,37794,37746,37775,16152
202111031010,37775,37780,37751,37775,16277
202111031015,37775,37799,37775,37785,14177
202111031020,37789,37789,37761,37770,21138
202111031025,37780,37794,37770,37789,6855
202111031030,37789,37794,37765,37789,11868
202111031035,37789,37813,37765,37775,21226
202111031040,37785,37847,37785,37828,42375
202111031045,37828,37833,37775,37785,16833
202111031050,37789,37789,37655,37655,89972
202111031055,37664,37669,37636,37655,62902
202111031100,37655,37655,37626,37631,27777
202111031105,37626,37636,37568,37583,73308
202111031110,37583,37583,37496,37496,45528
202111031115,37496,37515,37496,37501,43302
202111031120,37501,37501,37434,37434,50533
202111031125,37429,37477,37429,37477,35859
202111031130,37477,37487,37453,37463,21311
202111031135,37463,37477,37439,37443,9494
202111031140,37443,37467,37439,37467,20968
202111031145,37463,37467,37424,37439,34820
202111031150,37443,37443,37405,37434,38209
202111031155,37429,37458,37429,37443,23754
202111031200,37443,37458,37424,37434,9207
202111031205,37443,37458,37429,37458,9291
202111031210,37453,37472,37443,37467,19088
202111031215,37472,37472,37448,37472,12944
202111031220,37477,37482,37448,37458,16245
202111031225,37458,37487,37458,37477,5612
202111031230,37477,37491,37458,37472,5314
202111031235,37477,37477,37463,37463,3245
202111031240,37458,37463,37429,37434,10755
202111031245,37429,37448,37424,37429,6623
202111031250,37429,37429,37400,37415,18821
202111031255,37410,37429,37347,37357,91504
202111031300,37362,37376,37347,37376,18592
202111031305,37371,37391,37371,37371,24978
202111031310,37386,37400,37376,37395,8330
202111031315,37400,37405,37386,37395,5331
202111031320,37395,37410,37386,37405,5374
202111031325,37405,37429,37395,37429,13221
202111031330,37429,37439,37415,37439,56642
202111031335,37439,37448,37424,37443,54503
202111031340,37443,37458,37424,37424,54450
202111031345,37419,37429,37410,37424,74575
202111031350,37424,37434,37386,37391,47627
202111031355,37400,37424,37386,37424,9074
202111031400,37424,37467,37415,37463,136807
202111031405,37463,37477,37453,37467,75477
202111031410,37467,37482,37448,37448,89108
202111031415,37448,37463,37439,37453,38390
202111031420,37458,37458,37424,37429,32848
202111031425,37434,37448,37429,37439,80019
202111031430,37439,37487,37434,37482,71974
202111031435,37482,37482,37424,37429,77014
202111031440,37424,37439,37419,37429,36241
202111031445,37434,37434,37410,37434,10989
202111031450,37424,37429,37391,37419,20789
202111031455,37419,37434,37419,37434,52039
202111031500,37434,37434,37400,37400,30091
202111031505,37400,37410,37391,37391,13578
202111031510,37395,37405,37362,37362,18773
202111031515,37366,37381,37333,37371,110876
202111031520,37376,37410,37371,37410,87656
202111031530,37429,37429,37429,37429,65815
202111040905,37785,37948,37785,37909,354743
202111040910,37914,37929,37861,37890,73959
202111040915,37885,37938,37885,37924,74263
202111040920,37924,37982,37919,37929,66504
202111040925,37929,37938,37861,37929,121883
202111040930,37929,37962,37924,37934,110238
202111040935,37934,38006,37929,37986,84571
202111040940,37986,37991,37943,37962,26826
202111040945,37962,37991,37943,37972,34562
202111040950,37972,37977,37924,37929,10985
202111040955,37929,37977,37929,37977,13842
202111041000,37982,37996,37953,37962,42231
202111041005,37958,37958,37905,37919,33139
202111041010,37929,37948,37881,37924,59789
202111041015,37924,37953,37919,37934,34403
202111041020,37924,37938,37895,37929,14375
202111041025,37934,37938,37895,37909,35921
202111041030,37909,37914,37885,37914,34266
202111041035,37919,37924,37842,37881,56936
202111041040,37881,37905,37866,37876,15547
202111041045,37876,37895,37866,37876,35365
202111041050,37876,37914,37876,37881,55060
202111041055,37885,37885,37804,37809,50547
202111041100,37804,37842,37751,37799,65694
202111041105,37789,37823,37770,37813,47855
202111041110,37813,37852,37813,37842,36768
202111041115,37837,37842,37789,37809,25990
202111041120,37818,37823,37780,37809,34526
202111041125,37809,37837,37765,37828,23246
202111041130,37828,37837,37809,37818,8976
202111041135,37818,37861,37813,37852,19172
202111041140,37852,37866,37837,37861,16361
202111041145,37861,37895,37852,37876,41431
202111041150,37871,37881,37857,37861,21693
202111041155,37861,37866,37833,37847,23386
202111041200,37847,37847,37785,37818,19661
202111041205,37818,37818,37775,37780,25782
202111041210,37789,37799,37775,37775,18585
202111041215,37770,37799,37765,37785,16035
202111041220,37780,37804,37775,37799,29457
202111041225,37794,37794,37746,37765,99630
202111041230,37765,37765,37712,37712,42417
202111041235,37712,37732,37698,37712,32609
202111041240,37708,37737,37688,37737,16980
202111041245,37737,37756,37727,37756,17131
202111041250,37751,37789,37751,37761,18435
202111041255,37761,37765,37741,37746,13040
202111041300,37746,37761,37737,37761,11546
202111041305,37761,37770,37737,37737,10765
202111041310,37741,37751,37698,37708,36760
202111041315,37703,37737,37698,37732,18444
202111041320,37727,37746,37712,37722,11478
202111041325,37727,37741,37717,37732,13649
202111041330,37727,37741,37717,37727,8697
202111041335,37727,37761,37727,37732,17925
202111041340,37737,37746,37712,37737,12129
202111041345,37737,37741,37708,37708,18631
202111041350,37708,37717,37674,37703,36729
202111041355,37698,37717,37693,37712,29179
202111041400,37712,37712,37679,37684,22868
202111041405,37684,37703,37684,37688,27634
202111041410,37688,37688,37645,37650,22748
202111041415,37655,37655,37612,37616,56259
202111041420,37621,37626,37573,37616,43902
202111041425,37616,37660,37607,37655,56628
202111041430,37655,37669,37636,37669,37590
202111041435,37664,37693,37655,37669,72673
202111041440,37674,37674,37621,37631,32833
202111041445,37640,37684,37626,37660,78293
202111041450,37655,37669,37631,37645,43626
202111041455,37645,37674,37640,37655,11660
202111041500,37650,37655,37607,37616,24625
202111041505,37616,37626,37583,37597,73145
202111041510,37592,37616,37588,37607,18719
202111041515,37597,37631,37597,37616,42072
202111041520,37621,37645,37612,37626,33658
202111041530,37640,37640,37640,37640,67989
202111050905,37919,37982,37708,37712,488506
202111050910,37708,37717,37631,37660,102568
202111050915,37655,37660,37477,37477,119958
202111050920,37482,37597,37467,37568,85994
202111050925,37568,37660,37539,37612,73915
202111050930,37607,37640,37568,37621,73222
202111050935,37612,37621,37520,37520,45657
202111050940,37530,37544,37429,37458,103169
202111050945,37448,37463,37386,37453,57703
202111050950,37458,37477,37415,37439,30867
202111050955,37434,37434,37366,37419,57199
202111051000,37429,37448,37376,37395,59156
202111051005,37391,37395,37290,37290,117201
202111051010,37294,37314,37261,37290,92016
202111051015,37280,37328,37270,37314,40867
202111051020,37309,37323,37294,37304,41975
202111051025,37304,37314,37280,37304,80343
202111051030,37304,37352,37304,37347,32136
202111051035,37342,37352,37309,37342,50247
202111051040,37342,37429,37333,37333,76184
202111051045,37333,37352,37318,37338,40576
202111051050,37338,37357,37314,37357,88060
202111051055,37357,37381,37338,37338,80730
202111051100,37333,37338,37294,37314,97822
202111051105,37309,37328,37290,37323,118226
202111051110,37328,37338,37314,37328,19750
202111051115,37328,37342,37309,37333,17895
202111051120,37338,37338,37304,37309,13495
202111051125,37314,37366,37309,37352,40965
202111051130,37357,37395,37357,37386,46128
202111051135,37391,37424,37371,37376,44007
202111051140,37376,37429,37376,37419,26111
202111051145,37424,37515,37424,37506,77368
202111051150,37496,37515,37472,37491,74774
202111051155,37496,37535,37491,37515,72934
202111051200,37515,37568,37515,37539,54092
202111051205,37539,37559,37506,37520,40023
202111051210,37520,37530,37487,37487,79650
202111051215,37487,37501,37458,37487,13917
202111051220,37491,37491,37434,37439,23239
202111051225,37439,37448,37415,37415,32915
202111051230,37415,37429,37400,37400,19615
202111051235,37400,37424,37381,37415,17221
202111051240,37410,37434,37395,37410,54904
202111051245,37410,37410,37338,37342,21803
202111051250,37338,37381,37338,37381,6856
202111051255,37376,37419,37376,37415,14890
202111051300,37415,37439,37405,37410,18144
202111051305,37410,37424,37400,37424,5194
202111051310,37424,37463,37415,37448,56249
202111051315,37458,37487,37448,37477,25889
202111051320,37482,37501,37453,37453,49810
202111051325,37453,37472,37453,37458,25098
202111051330,37458,37501,37458,37491,47589
202111051335,37487,37520,37487,37496,17912
202111051340,37496,37496,37453,37477,29648
202111051345,37477,37477,37448,37467,33024
202111051350,37467,37467,37429,37448,28892
202111051355,37448,37482,37448,37467,23254
202111051400,37463,37472,37443,37448,17709
202111051405,37443,37463,37415,37424,24951
202111051410,37419,37434,37391,37391,64213
202111051415,37391,37434,37381,37419,20546
202111051420,37415,37453,37410,37424,19075
202111051425,37419,37453,37415,37419,24738
202111051430,37429,37429,37395,37415,18555
202111051435,37415,37419,37371,37405,19392
202111051440,37405,37419,37395,37410,17979
202111051445,37410,37434,37400,37434,19711
202111051450,37424,37453,37415,37443,28222
202111051455,37443,37453,37410,37419,28356
202111051500,37419,37429,37405,37429,22904
202111051505,37429,37443,37400,37400,33351
202111051510,37400,37415,37366,37391,57297
202111051515,37395,37415,37386,37415,71674
202111051520,37419,37472,37400,37467,72088
202111051530,37477,37477,37477,37477,75934
202111080905,37549,37549,37304,37318,120911
202111080910,37309,37323,37232,37242,132505
202111080915,37242,37294,37193,37242,51565
202111080920,37242,37280,37198,37227,48648
202111080925,37218,37251,37189,37222,45635
202111080930,37222,37232,37184,37184,32655
202111080935,37184,37184,37088,37093,111912
202111080940,37093,37160,37093,37155,39785
202111080945,37160,37165,37112,37150,53806
202111080950,37150,37160,37121,37131,25827
202111080955,37136,37145,37107,37117,24947
202111081000,37117,37117,37054,37093,61696
202111081005,37093,37150,37093,37131,27005
202111081010,37126,37145,37112,37121,15372
202111081015,37117,37126,37107,37121,9581
202111081020,37121,37189,37117,37174,19660
202111081025,37169,37174,37102,37102,26545
202111081030,37107,37131,37093,37126,26350
202111081035,37131,37150,37102,37136,18875
202111081040,37136,37150,37131,37136,20714
202111081045,37145,37184,37126,37150,82718
202111081050,37155,37208,37155,37184,94463
202111081055,37189,37193,37141,37141,24175
202111081100,37141,37155,37112,37131,32696
202111081105,37131,37150,37112,37136,46918
202111081110,37136,37189,37131,37174,40619
202111081115,37169,37174,37136,37141,32156
202111081120,37141,37193,37126,37189,39873
202111081125,37193,37193,37155,37184,37729
202111081130,37184,37227,37179,37208,60482
202111081135,37213,37232,37208,37218,33648
202111081140,37208,37218,37179,37193,32947
202111081145,37193,37208,37179,37203,29866
202111081150,37198,37213,37179,37179,19166
202111081155,37174,37198,37174,37184,38929
202111081200,37184,37208,37184,37198,23753
202111081205,37198,37203,37160,37174,10230
202111081210,37174,37189,37160,37165,8008
202111081215,37169,37184,37165,37179,3413
202111081220,37174,37203,37174,37179,6305
202111081225,37179,37203,37179,37184,6218
202111081230,37184,37213,37179,37208,5992
202111081235,37208,37213,37198,37198,8992
202111081240,37198,37213,37189,37198,11047
202111081245,37198,37198,37160,37165,14939
202111081250,37160,37169,37141,37165,48302
202111081255,37165,37169,37150,37150,25938
202111081300,37155,37160,37141,37160,26635
202111081305,37155,37184,37150,37184,27276
202111081310,37189,37193,37174,37179,11822
202111081315,37179,37193,37169,37189,3556
202111081320,37189,37193,37169,37169,10586
202111081325,37169,37208,37169,37203,28831
202111081330,37208,37299,37198,37294,96655
202111081335,37294,37294,37266,37280,35619
202111081340,37280,37376,37270,37371,100729
202111081345,37371,37405,37347,37347,152747
202111081350,37347,37352,37294,37309,90562
202111081355,37309,37323,37280,37280,24851
202111081400,37275,37299,37270,37290,47912
202111081405,37299,37328,37285,37304,60670
202111081410,37294,37333,37294,37304,25874
202111081415,37304,37357,37299,37352,34981
202111081420,37352,37371,37338,37347,90458
202111081425,37352,37381,37323,37338,140810
202111081430,37333,37352,37323,37347,24678
202111081435,37352,37448,37347,37434,80269
202111081440,37429,37520,37429,37501,72233
202111081445,37501,37511,37477,37496,32876
202111081450,37496,37501,37463,37491,62819
202111081455,37496,37535,37491,37530,68316
202111081500,37530,37564,37525,37549,79483
202111081505,37549,37568,37520,37525,56288
202111081510,37530,37530,37477,37491,94721
202111081515,37482,37496,37467,37482,25262
202111081520,37482,37482,37415,37443,30388
202111081530,37429,37429,37429,37429,48580
202111090905,37439,37732,37318,37703,333395
202111090910,37703,37804,37688,37799,98930
202111090915,37804,37813,37727,37775,73301
202111090920,37775,37775,37554,37554,99656
202111090925,37554,37621,37525,37602,53017
202111090930,37602,37602,37530,37559,74198
202111090935,37559,37602,37525,37559,42824
202111090940,37564,37573,37448,37448,53305
202111090945,37453,37506,37424,37506,50200
202111090950,37506,37544,37477,37511,30355
202111090955,37487,37501,37453,37472,21323
202111091000,37477,37515,37400,37419,78843
202111091005,37415,37453,37381,37419,42570
202111091010,37415,37419,37357,37371,41349
202111091015,37376,37439,37376,37400,52128
202111091020,37405,37463,37400,37439,25218
202111091025,37439,37482,37429,37477,19691
202111091030,37477,37477,37415,37415,40808
202111091035,37415,37424,37386,37400,35927
202111091040,37405,37429,37366,37415,32170
202111091045,37419,37424,37381,37395,33655
202111091050,37386,37400,37362,37386,32797
202111091055,37381,37443,37381,37439,26073
202111091100,37439,37453,37405,37424,20555
202111091105,37419,37443,37419,37419,16122
202111091110,37434,37443,37415,37419,5618
202111091115,37419,37453,37400,37429,19900
202111091120,37429,37434,37391,37395,25020
202111091125,37395,37419,37386,37415,26747
202111091130,37415,37424,37391,37400,14605
202111091135,37400,37405,37376,37395,23527
202111091140,37395,37424,37391,37391,6722
202111091145,37395,37415,37391,37391,5710
202111091150,37391,37410,37386,37400,5916
202111091155,37395,37429,37391,37424,13862
202111091200,37424,37429,37405,37410,12123
202111091205,37410,37410,37347,37347,41765
202111091210,37342,37376,37328,37376,30598
202111091215,37376,37381,37362,37362,17393
202111091220,37362,37395,37362,37376,19281
202111091225,37381,37395,37366,37395,5441
202111091230,37400,37424,37400,37415,25836
202111091235,37415,37453,37415,37415,32400
202111091240,37419,37419,37381,37391,23332
202111091245,37386,37415,37381,37410,6029
202111091250,37410,37410,37386,37391,14169
202111091255,37395,37395,37357,37357,17068
202111091300,37362,37371,37342,37362,33912
202111091305,37362,37391,37347,37386,27624
202111091310,37391,37391,37371,37386,16534
202111091315,37381,37395,37376,37386,7994
202111091320,37386,37395,37352,37362,24829
202111091325,37362,37381,37352,37366,9486
202111091330,37371,37391,37366,37376,8898
202111091335,37376,37410,37376,37400,32370
202111091340,37405,37477,37395,37472,53097
202111091345,37472,37511,37453,37487,63092
202111091350,37482,37482,37429,37434,21754
202111091355,37429,37434,37415,37419,5335
202111091400,37424,37439,37410,37429,25569
202111091405,37434,37463,37429,37439,12955
202111091410,37448,37448,37424,37439,13433
202111091415,37443,37453,37424,37429,21933
202111091420,37429,37467,37429,37467,10338
202111091425,37467,37467,37439,37463,10425
202111091430,37467,37472,37424,37443,16500
202111091435,37448,37463,37439,37443,16466
202111091440,37443,37472,37439,37463,9203
202111091445,37467,37487,37467,37467,32247
202111091450,37467,37477,37443,37448,9010
202111091455,37448,37458,37439,37453,19498
202111091500,37458,37482,37453,37472,10870
202111091505,37477,37525,37477,37515,67334
202111091510,37520,37530,37501,37515,36248
202111091515,37511,37539,37501,37539,25902
202111091520,37539,37539,37511,37525,15638
202111091530,37525,37525,37525,37525,63666
202111100905,37314,37501,37314,37491,152007
202111100910,37501,37535,37352,37366,73236
202111100915,37357,37386,37318,37376,48675
202111100920,37386,37405,37275,37294,91212
202111100925,37299,37386,37280,37318,49312
202111100930,37318,37376,37314,37352,41853
202111100935,37347,37467,37347,37424,41281
202111100940,37419,37477,37381,37415,44293
202111100945,37410,37419,37357,37405,30024
202111100950,37405,37448,37391,37419,9864
202111100955,37429,37453,37410,37453,11871
202111101000,37439,37491,37439,37463,20730
202111101005,37453,37496,37419,37443,24573
202111101010,37443,37467,37395,37405,12335
202111101015,37405,37429,37371,37395,25468
202111101020,37391,37415,37376,37395,20296
202111101025,37391,37395,37371,37381,18677
202111101030,37376,37376,37318,37333,46791
202111101035,37328,37347,37290,37342,16276
202111101040,37347,37362,37323,37338,15920
202111101045,37328,37338,37309,37309,12581
202111101050,37304,37304,37232,37275,112100
202111101055,37280,37294,37256,37294,20161
202111101100,37299,37309,37280,37290,13204
202111101105,37275,37290,37261,37266,10513
202111101110,37261,37294,37246,37266,15999
202111101115,37270,37275,37232,37256,54035
202111101120,37251,37266,37227,37266,59514
